date,sentiment
20191022,"{'neg': 0.041, 'neu': 0.812, 'pos': 0.147, 'compound': 0.9999}"
20191011,"{'neg': 0.035, 'neu': 0.783, 'pos': 0.182, 'compound': 0.9998}"
20191002,"{'neg': 0.029, 'neu': 0.829, 'pos': 0.142, 'compound': 0.9999}"
20190927,"{'neg': 0.037, 'neu': 0.801, 'pos': 0.162, 'compound': 0.9999}"
20190905,"{'neg': 0.041, 'neu': 0.8, 'pos': 0.159, 'compound': 0.9998}"
20190723,"{'neg': 0.048, 'neu': 0.761, 'pos': 0.191, 'compound': 0.9999}"
20190625,"{'neg': 0.02, 'neu': 0.764, 'pos': 0.216, 'compound': 0.9984}"
20190612,"{'neg': 0.045, 'neu': 0.739, 'pos': 0.215, 'compound': 0.9998}"
20190610,"{'neg': 0.031, 'neu': 0.696, 'pos': 0.273, 'compound': 1.0}"
20190603,"{'neg': 0.04, 'neu': 0.784, 'pos': 0.176, 'compound': 0.9994}"
20190502,"{'neg': 0.0, 'neu': 0.801, 'pos': 0.199, 'compound': 0.996}"
20200409,"{'neg': 0.015, 'neu': 0.821, 'pos': 0.164, 'compound': 0.9992}"
20200302,"{'neg': 0.046, 'neu': 0.772, 'pos': 0.182, 'compound': 0.9999}"
20200220,"{'neg': 0.013, 'neu': 0.867, 'pos': 0.12, 'compound': 0.9998}"
20200219,"{'neg': 0.044, 'neu': 0.791, 'pos': 0.164, 'compound': 0.9999}"
20200130,"{'neg': 0.035, 'neu': 0.723, 'pos': 0.242, 'compound': 1.0}"
20191206,"{'neg': 0.018, 'neu': 0.793, 'pos': 0.19, 'compound': 1.0}"
20191122,"{'neg': 0.008, 'neu': 0.881, 'pos': 0.111, 'compound': 0.9993}"
20191104,"{'neg': 0.056, 'neu': 0.792, 'pos': 0.152, 'compound': 0.9998}"
20190904,"{'neg': 0.01, 'neu': 0.862, 'pos': 0.128, 'compound': 0.9989}"
20190812,"{'neg': 0.023, 'neu': 0.765, 'pos': 0.212, 'compound': 1.0}"
20190805,"{'neg': 0.036, 'neu': 0.805, 'pos': 0.16, 'compound': 0.9999}"
20190619,"{'neg': 0.06, 'neu': 0.721, 'pos': 0.219, 'compound': 0.9999}"
20190614,"{'neg': 0.045, 'neu': 0.762, 'pos': 0.193, 'compound': 0.9999}"
20190515,"{'neg': 0.008, 'neu': 0.765, 'pos': 0.228, 'compound': 0.9991}"
20190509,"{'neg': 0.045, 'neu': 0.76, 'pos': 0.195, 'compound': 0.9999}"
20190501,"{'neg': 0.047, 'neu': 0.805, 'pos': 0.148, 'compound': 0.9999}"
20200430,"{'neg': 0.005, 'neu': 0.88, 'pos': 0.114, 'compound': 0.9993}"
20200330,"{'neg': 0.051, 'neu': 0.816, 'pos': 0.132, 'compound': 0.9993}"
20200212,"{'neg': 0.037, 'neu': 0.791, 'pos': 0.172, 'compound': 0.9999}"
20200124,"{'neg': 0.015, 'neu': 0.844, 'pos': 0.141, 'compound': 0.9995}"
20200107,"{'neg': 0.042, 'neu': 0.721, 'pos': 0.238, 'compound': 1.0}"
20191031,"{'neg': 0.04, 'neu': 0.802, 'pos': 0.158, 'compound': 0.9999}"
20190815,"{'neg': 0.056, 'neu': 0.783, 'pos': 0.161, 'compound': 0.9999}"
20190802,"{'neg': 0.034, 'neu': 0.798, 'pos': 0.168, 'compound': 0.9999}"
20190801,"{'neg': 0.031, 'neu': 0.736, 'pos': 0.233, 'compound': 1.0}"
20190509,"{'neg': 0.009, 'neu': 0.782, 'pos': 0.209, 'compound': 0.9984}"
20190502,"{'neg': 0.042, 'neu': 0.809, 'pos': 0.149, 'compound': 0.9999}"
20200407,"{'neg': 0.02, 'neu': 0.813, 'pos': 0.167, 'compound': 0.9997}"
20200206,"{'neg': 0.028, 'neu': 0.833, 'pos': 0.139, 'compound': 0.9997}"
20200113,"{'neg': 0.078, 'neu': 0.79, 'pos': 0.132, 'compound': 0.9993}"
20191105,"{'neg': 0.026, 'neu': 0.834, 'pos': 0.14, 'compound': 0.9997}"
20190806,"{'neg': 0.028, 'neu': 0.828, 'pos': 0.144, 'compound': 0.9997}"
20190619,"{'neg': 0.0, 'neu': 0.867, 'pos': 0.133, 'compound': 0.9818}"
20190507,"{'neg': 0.0, 'neu': 0.852, 'pos': 0.148, 'compound': 0.9902}"
20190507,"{'neg': 0.028, 'neu': 0.835, 'pos': 0.136, 'compound': 0.9993}"
20190503,"{'neg': 0.023, 'neu': 0.75, 'pos': 0.227, 'compound': 1.0}"
20200427,"{'neg': 0.003, 'neu': 0.892, 'pos': 0.105, 'compound': 0.9992}"
20200416,"{'neg': 0.057, 'neu': 0.735, 'pos': 0.208, 'compound': 1.0}"
20200317,"{'neg': 0.006, 'neu': 0.854, 'pos': 0.14, 'compound': 0.9988}"
20200316,"{'neg': 0.02, 'neu': 0.868, 'pos': 0.112, 'compound': 0.9943}"
20200227,"{'neg': 0.092, 'neu': 0.759, 'pos': 0.149, 'compound': 0.9992}"
20200117,"{'neg': 0.035, 'neu': 0.79, 'pos': 0.175, 'compound': 0.9999}"
20191220,"{'neg': 0.009, 'neu': 0.896, 'pos': 0.094, 'compound': 0.9987}"
20191206,"{'neg': 0.022, 'neu': 0.884, 'pos': 0.094, 'compound': 0.9991}"
20191202,"{'neg': 0.022, 'neu': 0.879, 'pos': 0.1, 'compound': 0.9984}"
20191105,"{'neg': 0.048, 'neu': 0.74, 'pos': 0.213, 'compound': 1.0}"
20191022,"{'neg': 0.031, 'neu': 0.782, 'pos': 0.187, 'compound': 1.0}"
20191018,"{'neg': 0.032, 'neu': 0.762, 'pos': 0.206, 'compound': 0.9999}"
20190909,"{'neg': 0.075, 'neu': 0.757, 'pos': 0.168, 'compound': 0.9999}"
20190724,"{'neg': 0.01, 'neu': 0.841, 'pos': 0.149, 'compound': 0.9999}"
20190718,"{'neg': 0.069, 'neu': 0.778, 'pos': 0.153, 'compound': 0.9998}"
20190627,"{'neg': 0.013, 'neu': 0.878, 'pos': 0.108, 'compound': 0.9939}"
20190510,"{'neg': 0.054, 'neu': 0.725, 'pos': 0.221, 'compound': 1.0}"
20190430,"{'neg': 0.046, 'neu': 0.787, 'pos': 0.167, 'compound': 0.9999}"
20200428,"{'neg': 0.008, 'neu': 0.877, 'pos': 0.115, 'compound': 0.9991}"
20200416,"{'neg': 0.013, 'neu': 0.861, 'pos': 0.126, 'compound': 0.9965}"
20200325,"{'neg': 0.042, 'neu': 0.79, 'pos': 0.168, 'compound': 0.9993}"
20200303,"{'neg': 0.007, 'neu': 0.866, 'pos': 0.127, 'compound': 0.9993}"
20200221,"{'neg': 0.048, 'neu': 0.779, 'pos': 0.173, 'compound': 0.9999}"
20200213,"{'neg': 0.039, 'neu': 0.79, 'pos': 0.17, 'compound': 0.9999}"
20191030,"{'neg': 0.032, 'neu': 0.802, 'pos': 0.166, 'compound': 0.9999}"
20191022,"{'neg': 0.012, 'neu': 0.867, 'pos': 0.121, 'compound': 0.9991}"
20190801,"{'neg': 0.048, 'neu': 0.777, 'pos': 0.174, 'compound': 0.9999}"
20190725,"{'neg': 0.037, 'neu': 0.788, 'pos': 0.175, 'compound': 0.9999}"
20190517,"{'neg': 0.011, 'neu': 0.864, 'pos': 0.126, 'compound': 0.9823}"
20190501,"{'neg': 0.008, 'neu': 0.822, 'pos': 0.17, 'compound': 0.9991}"
20200430,"{'neg': 0.023, 'neu': 0.843, 'pos': 0.134, 'compound': 0.9997}"
20200226,"{'neg': 0.006, 'neu': 0.845, 'pos': 0.149, 'compound': 0.9999}"
20200130,"{'neg': 0.015, 'neu': 0.848, 'pos': 0.137, 'compound': 0.9997}"
20191122,"{'neg': 0.007, 'neu': 0.875, 'pos': 0.119, 'compound': 0.9992}"
20191024,"{'neg': 0.017, 'neu': 0.833, 'pos': 0.151, 'compound': 0.9993}"
20190725,"{'neg': 0.023, 'neu': 0.819, 'pos': 0.158, 'compound': 0.9988}"
20190715,"{'neg': 0.056, 'neu': 0.77, 'pos': 0.174, 'compound': 0.9999}"
20190516,"{'neg': 0.024, 'neu': 0.834, 'pos': 0.141, 'compound': 0.9896}"
20190502,"{'neg': 0.023, 'neu': 0.826, 'pos': 0.15, 'compound': 0.9985}"
20200423,"{'neg': 0.033, 'neu': 0.82, 'pos': 0.147, 'compound': 0.9995}"
20200213,"{'neg': 0.014, 'neu': 0.833, 'pos': 0.153, 'compound': 0.9999}"
20200130,"{'neg': 0.026, 'neu': 0.842, 'pos': 0.131, 'compound': 0.9997}"
20191107,"{'neg': 0.011, 'neu': 0.821, 'pos': 0.168, 'compound': 0.9997}"
20191023,"{'neg': 0.038, 'neu': 0.822, 'pos': 0.14, 'compound': 0.9993}"
20190723,"{'neg': 0.047, 'neu': 0.802, 'pos': 0.151, 'compound': 0.9991}"
20190524,"{'neg': 0.047, 'neu': 0.687, 'pos': 0.265, 'compound': 1.0}"
20200428,"{'neg': 0.032, 'neu': 0.786, 'pos': 0.181, 'compound': 0.9999}"
20200421,"{'neg': 0.043, 'neu': 0.762, 'pos': 0.195, 'compound': 0.9999}"
20200408,"{'neg': 0.022, 'neu': 0.864, 'pos': 0.115, 'compound': 0.9988}"
20200221,"{'neg': 0.01, 'neu': 0.867, 'pos': 0.123, 'compound': 0.9993}"
20200207,"{'neg': 0.006, 'neu': 0.878, 'pos': 0.117, 'compound': 0.9992}"
20200129,"{'neg': 0.029, 'neu': 0.785, 'pos': 0.186, 'compound': 0.9999}"
20191112,"{'neg': 0.027, 'neu': 0.788, 'pos': 0.186, 'compound': 0.9999}"
20191001,"{'neg': 0.055, 'neu': 0.691, 'pos': 0.254, 'compound': 1.0}"
20190906,"{'neg': 0.009, 'neu': 0.87, 'pos': 0.121, 'compound': 0.9993}"
20190725,"{'neg': 0.034, 'neu': 0.797, 'pos': 0.168, 'compound': 0.9999}"
20190606,"{'neg': 0.002, 'neu': 0.857, 'pos': 0.141, 'compound': 0.9969}"
20190529,"{'neg': 0.022, 'neu': 0.814, 'pos': 0.165, 'compound': 0.9908}"
20200430,"{'neg': 0.048, 'neu': 0.821, 'pos': 0.13, 'compound': 0.9988}"
20200430,"{'neg': 0.005, 'neu': 0.877, 'pos': 0.118, 'compound': 0.9997}"
20200429,"{'neg': 0.039, 'neu': 0.839, 'pos': 0.121, 'compound': 0.9988}"
20200429,"{'neg': 0.018, 'neu': 0.876, 'pos': 0.106, 'compound': 0.9996}"
20200422,"{'neg': 0.039, 'neu': 0.829, 'pos': 0.132, 'compound': 0.9992}"
20200403,"{'neg': 0.01, 'neu': 0.879, 'pos': 0.111, 'compound': 0.9997}"
20200330,"{'neg': 0.056, 'neu': 0.81, 'pos': 0.134, 'compound': 0.9988}"
20200330,"{'neg': 0.032, 'neu': 0.846, 'pos': 0.122, 'compound': 0.9993}"
20200306,"{'neg': 0.011, 'neu': 0.856, 'pos': 0.132, 'compound': 0.9998}"
20200219,"{'neg': 0.018, 'neu': 0.879, 'pos': 0.103, 'compound': 0.999}"
20200131,"{'neg': 0.026, 'neu': 0.869, 'pos': 0.105, 'compound': 0.9988}"
20200129,"{'neg': 0.038, 'neu': 0.849, 'pos': 0.113, 'compound': 0.9985}"
20200129,"{'neg': 0.014, 'neu': 0.884, 'pos': 0.102, 'compound': 0.9995}"
20200108,"{'neg': 0.017, 'neu': 0.879, 'pos': 0.104, 'compound': 0.9993}"
20191101,"{'neg': 0.01, 'neu': 0.877, 'pos': 0.114, 'compound': 0.9997}"
20191023,"{'neg': 0.044, 'neu': 0.849, 'pos': 0.107, 'compound': 0.9967}"
20191023,"{'neg': 0.009, 'neu': 0.874, 'pos': 0.116, 'compound': 0.9997}"
20191003,"{'neg': 0.03, 'neu': 0.856, 'pos': 0.113, 'compound': 0.9991}"
20191002,"{'neg': 0.018, 'neu': 0.886, 'pos': 0.097, 'compound': 0.9988}"
20190724,"{'neg': 0.029, 'neu': 0.868, 'pos': 0.103, 'compound': 0.9993}"
20190724,"{'neg': 0.014, 'neu': 0.881, 'pos': 0.105, 'compound': 0.9996}"
20190712,"{'neg': 0.03, 'neu': 0.809, 'pos': 0.16, 'compound': 0.9999}"
20190702,"{'neg': 0.036, 'neu': 0.864, 'pos': 0.1, 'compound': 0.9818}"
20190503,"{'neg': 0.009, 'neu': 0.9, 'pos': 0.091, 'compound': 0.9864}"
20190503,"{'neg': 0.021, 'neu': 0.701, 'pos': 0.277, 'compound': 0.9987}"
20200428,"{'neg': 0.053, 'neu': 0.736, 'pos': 0.211, 'compound': 0.9998}"
20200130,"{'neg': 0.031, 'neu': 0.801, 'pos': 0.168, 'compound': 0.9993}"
20191126,"{'neg': 0.057, 'neu': 0.752, 'pos': 0.19, 'compound': 0.9999}"
20191024,"{'neg': 0.036, 'neu': 0.825, 'pos': 0.139, 'compound': 0.9982}"
20190826,"{'neg': 0.024, 'neu': 0.79, 'pos': 0.186, 'compound': 0.9999}"
20190822,"{'neg': 0.006, 'neu': 0.881, 'pos': 0.113, 'compound': 0.9992}"
20190819,"{'neg': 0.04, 'neu': 0.72, 'pos': 0.24, 'compound': 1.0}"
20190809,"{'neg': 0.031, 'neu': 0.804, 'pos': 0.166, 'compound': 0.9996}"
20190725,"{'neg': 0.036, 'neu': 0.813, 'pos': 0.152, 'compound': 0.9986}"
20190614,"{'neg': 0.0, 'neu': 0.875, 'pos': 0.125, 'compound': 0.9893}"
20190613,"{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.9874}"
20200407,"{'neg': 0.054, 'neu': 0.787, 'pos': 0.159, 'compound': 0.9998}"
20200402,"{'neg': 0.051, 'neu': 0.8, 'pos': 0.149, 'compound': 0.999}"
20200320,"{'neg': 0.03, 'neu': 0.85, 'pos': 0.119, 'compound': 0.9989}"
20200319,"{'neg': 0.041, 'neu': 0.826, 'pos': 0.132, 'compound': 0.9988}"
20200312,"{'neg': 0.033, 'neu': 0.846, 'pos': 0.121, 'compound': 0.9988}"
20200303,"{'neg': 0.03, 'neu': 0.838, 'pos': 0.132, 'compound': 0.9994}"
20200109,"{'neg': 0.039, 'neu': 0.801, 'pos': 0.16, 'compound': 0.9988}"
20191121,"{'neg': 0.031, 'neu': 0.816, 'pos': 0.153, 'compound': 0.9992}"
20190822,"{'neg': 0.037, 'neu': 0.815, 'pos': 0.149, 'compound': 0.9988}"
20190813,"{'neg': 0.017, 'neu': 0.815, 'pos': 0.167, 'compound': 0.9993}"
20190528,"{'neg': 0.0, 'neu': 0.879, 'pos': 0.121, 'compound': 0.9851}"
20190523,"{'neg': 0.04, 'neu': 0.808, 'pos': 0.152, 'compound': 0.9985}"
20200424,"{'neg': 0.068, 'neu': 0.745, 'pos': 0.188, 'compound': 0.9999}"
20200417,"{'neg': 0.015, 'neu': 0.875, 'pos': 0.109, 'compound': 0.9992}"
20200410,"{'neg': 0.06, 'neu': 0.75, 'pos': 0.19, 'compound': 0.9999}"
20200401,"{'neg': 0.006, 'neu': 0.852, 'pos': 0.142, 'compound': 0.9998}"
20200401,"{'neg': 0.007, 'neu': 0.885, 'pos': 0.108, 'compound': 0.9995}"
20200325,"{'neg': 0.008, 'neu': 0.877, 'pos': 0.115, 'compound': 0.9997}"
20200323,"{'neg': 0.023, 'neu': 0.814, 'pos': 0.163, 'compound': 0.9999}"
20200316,"{'neg': 0.005, 'neu': 0.895, 'pos': 0.1, 'compound': 0.9993}"
20200313,"{'neg': 0.011, 'neu': 0.873, 'pos': 0.116, 'compound': 0.9996}"
20200311,"{'neg': 0.004, 'neu': 0.784, 'pos': 0.213, 'compound': 0.9999}"
20200310,"{'neg': 0.031, 'neu': 0.863, 'pos': 0.106, 'compound': 0.9987}"
20200213,"{'neg': 0.045, 'neu': 0.85, 'pos': 0.105, 'compound': 0.9979}"
20200204,"{'neg': 0.05, 'neu': 0.813, 'pos': 0.137, 'compound': 0.9998}"
20200129,"{'neg': 0.032, 'neu': 0.865, 'pos': 0.102, 'compound': 0.9984}"
20191220,"{'neg': 0.023, 'neu': 0.794, 'pos': 0.182, 'compound': 1.0}"
20191218,"{'neg': 0.017, 'neu': 0.694, 'pos': 0.289, 'compound': 1.0}"
20191030,"{'neg': 0.055, 'neu': 0.812, 'pos': 0.133, 'compound': 0.9997}"
20190725,"{'neg': 0.066, 'neu': 0.79, 'pos': 0.144, 'compound': 0.9994}"
20190612,"{'neg': 0.009, 'neu': 0.769, 'pos': 0.222, 'compound': 0.9935}"
20190607,"{'neg': 0.052, 'neu': 0.839, 'pos': 0.109, 'compound': 0.9879}"
20190531,"{'neg': 0.011, 'neu': 0.819, 'pos': 0.17, 'compound': 0.9901}"
20190501,"{'neg': 0.069, 'neu': 0.794, 'pos': 0.137, 'compound': 0.9993}"
20200428,"{'neg': 0.039, 'neu': 0.767, 'pos': 0.194, 'compound': 0.9999}"
20200326,"{'neg': 0.007, 'neu': 0.883, 'pos': 0.109, 'compound': 0.9994}"
20200212,"{'neg': 0.009, 'neu': 0.87, 'pos': 0.122, 'compound': 0.9993}"
20200206,"{'neg': 0.024, 'neu': 0.728, 'pos': 0.248, 'compound': 1.0}"
20191126,"{'neg': 0.02, 'neu': 0.82, 'pos': 0.16, 'compound': 0.9999}"
20191119,"{'neg': 0.046, 'neu': 0.775, 'pos': 0.179, 'compound': 0.9999}"
20191119,"{'neg': 0.014, 'neu': 0.866, 'pos': 0.121, 'compound': 0.9996}"
20191029,"{'neg': 0.023, 'neu': 0.766, 'pos': 0.211, 'compound': 0.9999}"
20190919,"{'neg': 0.017, 'neu': 0.848, 'pos': 0.135, 'compound': 0.9994}"
20190809,"{'neg': 0.006, 'neu': 0.873, 'pos': 0.121, 'compound': 0.9994}"
20190801,"{'neg': 0.021, 'neu': 0.785, 'pos': 0.194, 'compound': 0.9999}"
20190514,"{'neg': 0.007, 'neu': 0.882, 'pos': 0.11, 'compound': 0.969}"
20190502,"{'neg': 0.027, 'neu': 0.793, 'pos': 0.18, 'compound': 0.9998}"
20200424,"{'neg': 0.014, 'neu': 0.851, 'pos': 0.135, 'compound': 0.9996}"
20200330,"{'neg': 0.008, 'neu': 0.86, 'pos': 0.132, 'compound': 0.9995}"
20200225,"{'neg': 0.033, 'neu': 0.809, 'pos': 0.158, 'compound': 0.9999}"
20200225,"{'neg': 0.026, 'neu': 0.836, 'pos': 0.138, 'compound': 0.9996}"
20191212,"{'neg': 0.007, 'neu': 0.874, 'pos': 0.12, 'compound': 0.9996}"
20191203,"{'neg': 0.034, 'neu': 0.817, 'pos': 0.149, 'compound': 0.9998}"
20191122,"{'neg': 0.009, 'neu': 0.874, 'pos': 0.118, 'compound': 0.9993}"
20191120,"{'neg': 0.031, 'neu': 0.788, 'pos': 0.181, 'compound': 0.9999}"
20191105,"{'neg': 0.008, 'neu': 0.882, 'pos': 0.11, 'compound': 0.9992}"
20191003,"{'neg': 0.006, 'neu': 0.868, 'pos': 0.126, 'compound': 0.9996}"
20190822,"{'neg': 0.036, 'neu': 0.812, 'pos': 0.152, 'compound': 0.9997}"
20190807,"{'neg': 0.041, 'neu': 0.769, 'pos': 0.19, 'compound': 0.9998}"
20190801,"{'neg': 0.034, 'neu': 0.79, 'pos': 0.176, 'compound': 0.9997}"
20190612,"{'neg': 0.038, 'neu': 0.796, 'pos': 0.166, 'compound': 0.9999}"
20190610,"{'neg': 0.031, 'neu': 0.741, 'pos': 0.229, 'compound': 1.0}"
20190610,"{'neg': 0.038, 'neu': 0.795, 'pos': 0.167, 'compound': 0.9999}"
20190607,"{'neg': 0.018, 'neu': 0.804, 'pos': 0.178, 'compound': 0.9999}"
20190604,"{'neg': 0.035, 'neu': 0.805, 'pos': 0.16, 'compound': 0.9997}"
20200220,"{'neg': 0.033, 'neu': 0.799, 'pos': 0.168, 'compound': 0.9999}"
20200207,"{'neg': 0.062, 'neu': 0.74, 'pos': 0.198, 'compound': 0.9999}"
20200121,"{'neg': 0.013, 'neu': 0.824, 'pos': 0.163, 'compound': 0.9996}"
20191216,"{'neg': 0.005, 'neu': 0.874, 'pos': 0.121, 'compound': 0.9995}"
20191028,"{'neg': 0.031, 'neu': 0.814, 'pos': 0.155, 'compound': 0.9998}"
20191025,"{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.9959}"
20190913,"{'neg': 0.034, 'neu': 0.706, 'pos': 0.26, 'compound': 1.0}"
20190729,"{'neg': 0.029, 'neu': 0.802, 'pos': 0.169, 'compound': 0.9999}"
20190522,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.9888}"
20200417,"{'neg': 0.079, 'neu': 0.784, 'pos': 0.137, 'compound': 0.9996}"
20200401,"{'neg': 0.011, 'neu': 0.869, 'pos': 0.12, 'compound': 0.9993}"
20200324,"{'neg': 0.026, 'neu': 0.852, 'pos': 0.121, 'compound': 0.9992}"
20200214,"{'neg': 0.011, 'neu': 0.864, 'pos': 0.124, 'compound': 0.9994}"
20200117,"{'neg': 0.042, 'neu': 0.78, 'pos': 0.178, 'compound': 0.9999}"
20191210,"{'neg': 0.017, 'neu': 0.834, 'pos': 0.149, 'compound': 0.9998}"
20191029,"{'neg': 0.012, 'neu': 0.866, 'pos': 0.123, 'compound': 0.9994}"
20191018,"{'neg': 0.04, 'neu': 0.786, 'pos': 0.174, 'compound': 0.9999}"
20190918,"{'neg': 0.015, 'neu': 0.862, 'pos': 0.123, 'compound': 0.9997}"
20190904,"{'neg': 0.025, 'neu': 0.852, 'pos': 0.123, 'compound': 0.9994}"
20190724,"{'neg': 0.033, 'neu': 0.77, 'pos': 0.197, 'compound': 1.0}"
20190722,"{'neg': 0.018, 'neu': 0.808, 'pos': 0.174, 'compound': 0.9999}"
20190719,"{'neg': 0.022, 'neu': 0.783, 'pos': 0.194, 'compound': 0.9995}"
20190719,"{'neg': 0.032, 'neu': 0.768, 'pos': 0.199, 'compound': 1.0}"
20200422,"{'neg': 0.06, 'neu': 0.807, 'pos': 0.133, 'compound': 0.9994}"
20200204,"{'neg': 0.047, 'neu': 0.821, 'pos': 0.132, 'compound': 0.9994}"
20191104,"{'neg': 0.031, 'neu': 0.633, 'pos': 0.336, 'compound': 1.0}"
20191101,"{'neg': 0.053, 'neu': 0.807, 'pos': 0.14, 'compound': 0.9995}"
20190919,"{'neg': 0.021, 'neu': 0.814, 'pos': 0.164, 'compound': 0.9997}"
20190918,"{'neg': 0.044, 'neu': 0.837, 'pos': 0.119, 'compound': 0.9975}"
20190904,"{'neg': 0.03, 'neu': 0.826, 'pos': 0.144, 'compound': 0.999}"
20190802,"{'neg': 0.065, 'neu': 0.795, 'pos': 0.14, 'compound': 0.9994}"
20190626,"{'neg': 0.01, 'neu': 0.827, 'pos': 0.163, 'compound': 0.9891}"
20190618,"{'neg': 0.005, 'neu': 0.862, 'pos': 0.133, 'compound': 0.9903}"
20190430,"{'neg': 0.007, 'neu': 0.85, 'pos': 0.143, 'compound': 0.9796}"
20190430,"{'neg': 0.064, 'neu': 0.805, 'pos': 0.131, 'compound': 0.9989}"
20200406,"{'neg': 0.008, 'neu': 0.87, 'pos': 0.122, 'compound': 0.9993}"
20200218,"{'neg': 0.008, 'neu': 0.819, 'pos': 0.173, 'compound': 0.9999}"
20200211,"{'neg': 0.028, 'neu': 0.805, 'pos': 0.167, 'compound': 0.9999}"
20191126,"{'neg': 0.036, 'neu': 0.751, 'pos': 0.213, 'compound': 1.0}"
20191112,"{'neg': 0.018, 'neu': 0.829, 'pos': 0.153, 'compound': 0.999}"
20191112,"{'neg': 0.022, 'neu': 0.807, 'pos': 0.17, 'compound': 0.9998}"
20191106,"{'neg': 0.034, 'neu': 0.798, 'pos': 0.168, 'compound': 0.9998}"
20190812,"{'neg': 0.018, 'neu': 0.869, 'pos': 0.113, 'compound': 0.9995}"
20190802,"{'neg': 0.036, 'neu': 0.793, 'pos': 0.171, 'compound': 0.9998}"
20190620,"{'neg': 0.02, 'neu': 0.781, 'pos': 0.199, 'compound': 0.9998}"
20190517,"{'neg': 0.0, 'neu': 0.83, 'pos': 0.17, 'compound': 0.9874}"
20190501,"{'neg': 0.033, 'neu': 0.79, 'pos': 0.177, 'compound': 0.9999}"
20200428,"{'neg': 0.004, 'neu': 0.866, 'pos': 0.13, 'compound': 0.9996}"
20200414,"{'neg': 0.01, 'neu': 0.836, 'pos': 0.154, 'compound': 0.9999}"
20200407,"{'neg': 0.005, 'neu': 0.837, 'pos': 0.158, 'compound': 0.9999}"
20200403,"{'neg': 0.045, 'neu': 0.829, 'pos': 0.126, 'compound': 0.9998}"
20200330,"{'neg': 0.011, 'neu': 0.858, 'pos': 0.131, 'compound': 0.9995}"
20200303,"{'neg': 0.047, 'neu': 0.815, 'pos': 0.138, 'compound': 0.9996}"
20200227,"{'neg': 0.043, 'neu': 0.763, 'pos': 0.194, 'compound': 0.9999}"
20200109,"{'neg': 0.045, 'neu': 0.834, 'pos': 0.122, 'compound': 0.9997}"
20191118,"{'neg': 0.01, 'neu': 0.876, 'pos': 0.115, 'compound': 0.9989}"
20191101,"{'neg': 0.053, 'neu': 0.765, 'pos': 0.182, 'compound': 0.9999}"
20191015,"{'neg': 0.061, 'neu': 0.723, 'pos': 0.217, 'compound': 1.0}"
20190930,"{'neg': 0.059, 'neu': 0.729, 'pos': 0.212, 'compound': 0.9999}"
20190926,"{'neg': 0.008, 'neu': 0.875, 'pos': 0.118, 'compound': 0.9996}"
20190823,"{'neg': 0.007, 'neu': 0.874, 'pos': 0.119, 'compound': 0.9994}"
20190802,"{'neg': 0.078, 'neu': 0.728, 'pos': 0.194, 'compound': 0.9995}"
20190718,"{'neg': 0.108, 'neu': 0.71, 'pos': 0.182, 'compound': 0.9947}"
20190711,"{'neg': 0.103, 'neu': 0.739, 'pos': 0.159, 'compound': 0.9927}"
20190626,"{'neg': 0.021, 'neu': 0.72, 'pos': 0.26, 'compound': 1.0}"
20190619,"{'neg': 0.009, 'neu': 0.798, 'pos': 0.192, 'compound': 0.9903}"
20190617,"{'neg': 0.088, 'neu': 0.736, 'pos': 0.176, 'compound': 0.9998}"
20190604,"{'neg': 0.044, 'neu': 0.835, 'pos': 0.121, 'compound': 0.9997}"
20190531,"{'neg': 0.044, 'neu': 0.833, 'pos': 0.123, 'compound': 0.9997}"
20190520,"{'neg': 0.0, 'neu': 0.652, 'pos': 0.348, 'compound': 0.9999}"
20190520,"{'neg': 0.127, 'neu': 0.692, 'pos': 0.181, 'compound': 0.994}"
20190513,"{'neg': 0.0, 'neu': 0.785, 'pos': 0.215, 'compound': 0.9927}"
20190507,"{'neg': 0.066, 'neu': 0.739, 'pos': 0.195, 'compound': 0.9996}"
20200429,"{'neg': 0.024, 'neu': 0.823, 'pos': 0.153, 'compound': 0.9995}"
20200327,"{'neg': 0.028, 'neu': 0.833, 'pos': 0.139, 'compound': 0.9996}"
20200129,"{'neg': 0.02, 'neu': 0.829, 'pos': 0.151, 'compound': 0.9994}"
20191118,"{'neg': 0.015, 'neu': 0.765, 'pos': 0.221, 'compound': 0.9999}"
20191023,"{'neg': 0.021, 'neu': 0.835, 'pos': 0.144, 'compound': 0.9995}"
20191022,"{'neg': 0.023, 'neu': 0.784, 'pos': 0.193, 'compound': 0.9999}"
20190724,"{'neg': 0.026, 'neu': 0.81, 'pos': 0.164, 'compound': 0.9992}"
20190614,"{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.9872}"
20190502,"{'neg': 0.017, 'neu': 0.764, 'pos': 0.22, 'compound': 0.9979}"
20200429,"{'neg': 0.024, 'neu': 0.84, 'pos': 0.136, 'compound': 0.9998}"
20200427,"{'neg': 0.006, 'neu': 0.87, 'pos': 0.124, 'compound': 0.9993}"
20200317,"{'neg': 0.045, 'neu': 0.778, 'pos': 0.176, 'compound': 0.9999}"
20200130,"{'neg': 0.03, 'neu': 0.797, 'pos': 0.174, 'compound': 0.9998}"
